"","trt","code","value","time","row","column","temperature","B12","bacteria","rep","combined.trt","dtime","type"
"843","B7","A25",83.2598,2024-02-22 11:30:00,"B",7,"25","1","0",7,"25 0 1 7",2.98263888888889,"1 0"
"844","B7","A25",55.0552,2024-02-24 11:06:00,"B",7,"25","1","0",7,"25 0 1 7",4.96597222222222,"1 0"
"845","B7","A25",23.6292,2024-02-19 11:55:00,"B",7,"25","1","0",7,"25 0 1 7",0,"1 0"
"846","B7","A25",38.2224,2024-02-25 11:35:00,"B",7,"25","1","0",7,"25 0 1 7",5.98611111111111,"1 0"
"847","B7","A25",22.4686,2024-02-20 11:03:00,"B",7,"25","1","0",7,"25 0 1 7",0.963888888888889,"1 0"
"848","B7","A25",49.9022,2024-02-21 11:02:00,"B",7,"25","1","0",7,"25 0 1 7",1.96319444444444,"1 0"
"849","B7","A25",19.0184,2024-02-29 11:03:00,"B",7,"25","1","0",7,"25 0 1 7",9.96388888888889,"1 0"
"850","B7","A25",28.7042,2024-02-26 11:31:00,"B",7,"25","1","0",7,"25 0 1 7",6.98333333333333,"1 0"
"851","B7","A25",24.0066,2024-02-27 11:38:00,"B",7,"25","1","0",7,"25 0 1 7",7.98819444444444,"1 0"
"852","B7","A25",17.1308,2024-03-01 11:59:00,"B",7,"25","1","0",7,"25 0 1 7",11.0027777777778,"1 0"
"853","B7","A27",62.6918,2024-02-23 11:31:00,"B",7,"27","1","0",7,"27 0 1 7",3.98333333333333,"1 0"
"854","B7","A27",15.1114,2024-02-28 10:59:00,"B",7,"27","1","0",7,"27 0 1 7",8.96111111111111,"1 0"
"855","B7","A27",44.75,2024-02-22 11:30:00,"B",7,"27","1","0",7,"27 0 1 7",2.98263888888889,"1 0"
"856","B7","A27",55.584,2024-02-24 11:06:00,"B",7,"27","1","0",7,"27 0 1 7",4.96597222222222,"1 0"
"857","B7","A27",17.5546,2024-02-19 11:55:00,"B",7,"27","1","0",7,"27 0 1 7",0,"1 0"
"858","B7","A27",34.9726,2024-02-25 11:35:00,"B",7,"27","1","0",7,"27 0 1 7",5.98611111111111,"1 0"
"859","B7","A27",14.6226,2024-02-20 11:03:00,"B",7,"27","1","0",7,"27 0 1 7",0.963888888888889,"1 0"
"860","B7","A27",28.2696,2024-02-21 11:02:00,"B",7,"27","1","0",7,"27 0 1 7",1.96319444444444,"1 0"
"861","B7","A27",13.6982,2024-02-29 11:03:00,"B",7,"27","1","0",7,"27 0 1 7",9.96388888888889,"1 0"
"862","B7","A27",21.9144,2024-02-26 11:31:00,"B",7,"27","1","0",7,"27 0 1 7",6.98333333333333,"1 0"
"863","B7","A27",17.4848,2024-02-27 11:38:00,"B",7,"27","1","0",7,"27 0 1 7",7.98819444444444,"1 0"
"864","B7","A27",12.7432,2024-03-01 11:59:00,"B",7,"27","1","0",7,"27 0 1 7",11.0027777777778,"1 0"
"865","B7","X13",66.6224,2024-02-23 11:31:00,"B",7,"13","1","1",7,"13 1 1 7",3.98333333333333,"1 1"
"866","B7","X13",75.5004,2024-02-28 10:59:00,"B",7,"13","1","1",7,"13 1 1 7",8.96111111111111,"1 1"
"867","B7","X13",57.3538,2024-02-22 11:30:00,"B",7,"13","1","1",7,"13 1 1 7",2.98263888888889,"1 1"
"868","B7","X13",121.2188,2024-02-24 11:06:00,"B",7,"13","1","1",7,"13 1 1 7",4.96597222222222,"1 1"
"869","B7","X13",23.7586,2024-02-19 11:55:00,"B",7,"13","1","1",7,"13 1 1 7",0,"1 1"
"870","B7","X13",107.5908,2024-02-25 11:35:00,"B",7,"13","1","1",7,"13 1 1 7",5.98611111111111,"1 1"
"871","B7","X13",19.8632,2024-02-20 11:03:00,"B",7,"13","1","1",7,"13 1 1 7",0.963888888888889,"1 1"
"872","B7","X13",26.972,2024-02-21 11:02:00,"B",7,"13","1","1",7,"13 1 1 7",1.96319444444444,"1 1"
"873","B7","X13",62.5994,2024-02-29 11:03:00,"B",7,"13","1","1",7,"13 1 1 7",9.96388888888889,"1 1"
"874","B7","X13",94.1124,2024-02-26 11:31:00,"B",7,"13","1","1",7,"13 1 1 7",6.98333333333333,"1 1"
"875","B7","X13",83.1382,2024-02-27 11:38:00,"B",7,"13","1","1",7,"13 1 1 7",7.98819444444444,"1 1"
"876","B7","X13",67.2466,2024-03-01 11:59:00,"B",7,"13","1","1",7,"13 1 1 7",11.0027777777778,"1 1"
"877","B7","X20",131.434,2024-02-23 11:31:00,"B",7,"20","1","1",7,"20 1 1 7",3.98333333333333,"1 1"
"878","B7","X20",92.1376,2024-02-28 10:59:00,"B",7,"20","1","1",7,"20 1 1 7",8.96111111111111,"1 1"
"879","B7","X20",101.8228,2024-02-22 11:30:00,"B",7,"20","1","1",7,"20 1 1 7",2.98263888888889,"1 1"
"880","B7","X20",122.5998,2024-02-24 11:06:00,"B",7,"20","1","1",7,"20 1 1 7",4.96597222222222,"1 1"
"881","B7","X20",26.2224,2024-02-19 11:55:00,"B",7,"20","1","1",7,"20 1 1 7",0,"1 1"
"882","B7","X20",128.5274,2024-02-25 11:35:00,"B",7,"20","1","1",7,"20 1 1 7",5.98611111111111,"1 1"
"883","B7","X20",20.1874,2024-02-20 11:03:00,"B",7,"20","1","1",7,"20 1 1 7",0.963888888888889,"1 1"
"884","B7","X20",72.7818,2024-02-21 11:02:00,"B",7,"20","1","1",7,"20 1 1 7",1.96319444444444,"1 1"
"885","B7","X20",87.6684,2024-02-29 11:03:00,"B",7,"20","1","1",7,"20 1 1 7",9.96388888888889,"1 1"
"886","B7","X20",103.1082,2024-02-26 11:31:00,"B",7,"20","1","1",7,"20 1 1 7",6.98333333333333,"1 1"
"887","B7","X20",130.9774,2024-02-27 11:38:00,"B",7,"20","1","1",7,"20 1 1 7",7.98819444444444,"1 1"
"888","B7","X20",65.2382,2024-03-01 11:59:00,"B",7,"20","1","1",7,"20 1 1 7",11.0027777777778,"1 1"
"889","B7","X22",146.8412,2024-02-23 11:31:00,"B",7,"22","1","1",7,"22 1 1 7",3.98333333333333,"1 1"
"890","B7","X22",83.568,2024-02-28 10:59:00,"B",7,"22","1","1",7,"22 1 1 7",8.96111111111111,"1 1"
"891","B7","X22",138.2894,2024-02-22 11:30:00,"B",7,"22","1","1",7,"22 1 1 7",2.98263888888889,"1 1"
"892","B7","X22",118.9172,2024-02-24 11:06:00,"B",7,"22","1","1",7,"22 1 1 7",4.96597222222222,"1 1"
"893","B7","X22",30.9728,2024-02-19 11:55:00,"B",7,"22","1","1",7,"22 1 1 7",0,"1 1"
"894","B7","X22",163.9404,2024-02-25 11:35:00,"B",7,"22","1","1",7,"22 1 1 7",5.98611111111111,"1 1"
"895","B7","X22",28.5158,2024-02-20 11:03:00,"B",7,"22","1","1",7,"22 1 1 7",0.963888888888889,"1 1"
"896","B7","X22",88.3908,2024-02-21 11:02:00,"B",7,"22","1","1",7,"22 1 1 7",1.96319444444444,"1 1"
"897","B7","X22",77.3316,2024-02-29 11:03:00,"B",7,"22","1","1",7,"22 1 1 7",9.96388888888889,"1 1"
"898","B7","X22",143.7696,2024-02-26 11:31:00,"B",7,"22","1","1",7,"22 1 1 7",6.98333333333333,"1 1"
"899","B7","X22",115.4946,2024-02-27 11:38:00,"B",7,"22","1","1",7,"22 1 1 7",7.98819444444444,"1 1"
"900","B7","X22",60.2026,2024-03-01 11:59:00,"B",7,"22","1","1",7,"22 1 1 7",11.0027777777778,"1 1"
"901","B7","X25",93.84,2024-02-23 11:31:00,"B",7,"25","1","1",7,"25 1 1 7",3.98333333333333,"1 1"
"902","B7","X25",58.8368,2024-02-28 10:59:00,"B",7,"25","1","1",7,"25 1 1 7",8.96111111111111,"1 1"
"903","B7","X25",128.261,2024-02-22 11:30:00,"B",7,"25","1","1",7,"25 1 1 7",2.98263888888889,"1 1"
"904","B7","X25",180.3536,2024-02-24 11:06:00,"B",7,"25","1","1",7,"25 1 1 7",4.96597222222222,"1 1"
"905","B7","X25",29.0826,2024-02-19 11:55:00,"B",7,"25","1","1",7,"25 1 1 7",0,"1 1"
"906","B7","X25",170.6232,2024-02-25 11:35:00,"B",7,"25","1","1",7,"25 1 1 7",5.98611111111111,"1 1"
"907","B7","X25",31.0348,2024-02-20 11:03:00,"B",7,"25","1","1",7,"25 1 1 7",0.963888888888889,"1 1"
"908","B7","X25",79.1536,2024-02-21 11:02:00,"B",7,"25","1","1",7,"25 1 1 7",1.96319444444444,"1 1"
"909","B7","X25",53.001,2024-02-29 11:03:00,"B",7,"25","1","1",7,"25 1 1 7",9.96388888888889,"1 1"
"910","B7","X25",104.0392,2024-02-26 11:31:00,"B",7,"25","1","1",7,"25 1 1 7",6.98333333333333,"1 1"
"911","B7","X25",77.87,2024-02-27 11:38:00,"B",7,"25","1","1",7,"25 1 1 7",7.98819444444444,"1 1"
"912","B7","X25",43.1314,2024-03-01 11:59:00,"B",7,"25","1","1",7,"25 1 1 7",11.0027777777778,"1 1"
"913","B7","X27",90.048,2024-02-23 11:31:00,"B",7,"27","1","1",7,"27 1 1 7",3.98333333333333,"1 1"
"914","B7","X27",84.3546,2024-02-28 10:59:00,"B",7,"27","1","1",7,"27 1 1 7",8.96111111111111,"1 1"
"915","B7","X27",69.3802,2024-02-22 11:30:00,"B",7,"27","1","1",7,"27 1 1 7",2.98263888888889,"1 1"
"916","B7","X27",118.8036,2024-02-24 11:06:00,"B",7,"27","1","1",7,"27 1 1 7",4.96597222222222,"1 1"
"917","B7","X27",25.1908,2024-02-19 11:55:00,"B",7,"27","1","1",7,"27 1 1 7",0,"1 1"
"918","B7","X27",127.5286,2024-02-25 11:35:00,"B",7,"27","1","1",7,"27 1 1 7",5.98611111111111,"1 1"
"919","B7","X27",19.4716,2024-02-20 11:03:00,"B",7,"27","1","1",7,"27 1 1 7",0.963888888888889,"1 1"
"920","B7","X27",42.446,2024-02-21 11:02:00,"B",7,"27","1","1",7,"27 1 1 7",1.96319444444444,"1 1"
"921","B7","X27",66.9022,2024-02-29 11:03:00,"B",7,"27","1","1",7,"27 1 1 7",9.96388888888889,"1 1"
"922","B7","X27",129.5174,2024-02-26 11:31:00,"B",7,"27","1","1",7,"27 1 1 7",6.98333333333333,"1 1"
"923","B7","X27",123.6076,2024-02-27 11:38:00,"B",7,"27","1","1",7,"27 1 1 7",7.98819444444444,"1 1"
"924","B7","X27",58.299,2024-03-01 11:59:00,"B",7,"27","1","1",7,"27 1 1 7",11.0027777777778,"1 1"
"925","B8","A12",43.1084,2024-02-23 11:31:00,"B",8,"12","1","0",8,"12 0 1 8",3.98333333333333,"1 0"
"926","B8","A12",34.377,2024-02-28 10:59:00,"B",8,"12","1","0",8,"12 0 1 8",8.96111111111111,"1 0"
"927","B8","A12",43.3164,2024-02-25 11:35:00,"B",8,"12","1","0",8,"12 0 1 8",5.98611111111111,"1 0"
"928","B8","A12",40.8104,2024-02-29 11:03:00,"B",8,"12","1","0",8,"12 0 1 8",9.96388888888889,"1 0"
"929","B8","A12",39.6742,2024-02-27 11:38:00,"B",8,"12","1","0",8,"12 0 1 8",7.98819444444444,"1 0"
"930","B8","A12",20.6726,2024-02-19 11:55:00,"B",8,"12","1","0",8,"12 0 1 8",0,"1 0"
"931","B8","A12",16.4638,2024-02-21 11:02:00,"B",8,"12","1","0",8,"12 0 1 8",1.96319444444444,"1 0"
"932","B8","A12",28.2284,2024-02-22 11:30:00,"B",8,"12","1","0",8,"12 0 1 8",2.98263888888889,"1 0"
"933","B8","A12",47.7048,2024-02-24 11:06:00,"B",8,"12","1","0",8,"12 0 1 8",4.96597222222222,"1 0"
"934","B8","A12",10.0962,2024-02-20 11:03:00,"B",8,"12","1","0",8,"12 0 1 8",0.963888888888889,"1 0"
"935","B8","A12",34.0888,2024-03-01 11:59:00,"B",8,"12","1","0",8,"12 0 1 8",11.0027777777778,"1 0"
"936","B8","A12",43.983,2024-02-26 11:31:00,"B",8,"12","1","0",8,"12 0 1 8",6.98333333333333,"1 0"
"937","B8","A16",91.1494,2024-02-23 11:31:00,"B",8,"16","1","0",8,"16 0 1 8",3.98333333333333,"1 0"
"938","B8","A16",44.6368,2024-02-28 10:59:00,"B",8,"16","1","0",8,"16 0 1 8",8.96111111111111,"1 0"
"939","B8","A16",71.6184,2024-02-25 11:35:00,"B",8,"16","1","0",8,"16 0 1 8",5.98611111111111,"1 0"
"940","B8","A16",43.1918,2024-02-29 11:03:00,"B",8,"16","1","0",8,"16 0 1 8",9.96388888888889,"1 0"
"941","B8","A16",56.0334,2024-02-27 11:38:00,"B",8,"16","1","0",8,"16 0 1 8",7.98819444444444,"1 0"
"942","B8","A16",23.1654,2024-02-19 11:55:00,"B",8,"16","1","0",8,"16 0 1 8",0,"1 0"
"943","B8","A16",34.3488,2024-02-21 11:02:00,"B",8,"16","1","0",8,"16 0 1 8",1.96319444444444,"1 0"
"944","B8","A16",61.3628,2024-02-22 11:30:00,"B",8,"16","1","0",8,"16 0 1 8",2.98263888888889,"1 0"
"945","B8","A16",83.2286,2024-02-24 11:06:00,"B",8,"16","1","0",8,"16 0 1 8",4.96597222222222,"1 0"
"946","B8","A16",14.941,2024-02-20 11:03:00,"B",8,"16","1","0",8,"16 0 1 8",0.963888888888889,"1 0"
"947","B8","A16",34.5436,2024-03-01 11:59:00,"B",8,"16","1","0",8,"16 0 1 8",11.0027777777778,"1 0"
"948","B8","A16",72.374,2024-02-26 11:31:00,"B",8,"16","1","0",8,"16 0 1 8",6.98333333333333,"1 0"
"949","B8","A19",95.7076,2024-02-23 11:31:00,"B",8,"19","1","0",8,"19 0 1 8",3.98333333333333,"1 0"
"950","B8","A19",29.3564,2024-02-28 10:59:00,"B",8,"19","1","0",8,"19 0 1 8",8.96111111111111,"1 0"
"951","B8","A19",61.4194,2024-02-25 11:35:00,"B",8,"19","1","0",8,"19 0 1 8",5.98611111111111,"1 0"
"952","B8","A19",29.782,2024-02-29 11:03:00,"B",8,"19","1","0",8,"19 0 1 8",9.96388888888889,"1 0"
"953","B8","A19",37.6054,2024-02-27 11:38:00,"B",8,"19","1","0",8,"19 0 1 8",7.98819444444444,"1 0"
"954","B8","A19",21.8974,2024-02-19 11:55:00,"B",8,"19","1","0",8,"19 0 1 8",0,"1 0"
"955","B8","A19",39.5504,2024-02-21 11:02:00,"B",8,"19","1","0",8,"19 0 1 8",1.96319444444444,"1 0"
"956","B8","A19",71.3188,2024-02-22 11:30:00,"B",8,"19","1","0",8,"19 0 1 8",2.98263888888889,"1 0"
"957","B8","A19",78.4232,2024-02-24 11:06:00,"B",8,"19","1","0",8,"19 0 1 8",4.96597222222222,"1 0"
"958","B8","A19",15.475,2024-02-20 11:03:00,"B",8,"19","1","0",8,"19 0 1 8",0.963888888888889,"1 0"
"959","B8","A19",32.0754,2024-03-01 11:59:00,"B",8,"19","1","0",8,"19 0 1 8",11.0027777777778,"1 0"
"960","B8","A19",42.8432,2024-02-26 11:31:00,"B",8,"19","1","0",8,"19 0 1 8",6.98333333333333,"1 0"
"961","B8","A22",109.4942,2024-02-23 11:31:00,"B",8,"22","1","0",8,"22 0 1 8",3.98333333333333,"1 0"
"962","B8","A22",25.3568,2024-02-28 10:59:00,"B",8,"22","1","0",8,"22 0 1 8",8.96111111111111,"1 0"
"963","B8","A22",54.9192,2024-02-25 11:35:00,"B",8,"22","1","0",8,"22 0 1 8",5.98611111111111,"1 0"
"964","B8","A22",23.124,2024-02-29 11:03:00,"B",8,"22","1","0",8,"22 0 1 8",9.96388888888889,"1 0"
"965","B8","A22",29.4396,2024-02-27 11:38:00,"B",8,"22","1","0",8,"22 0 1 8",7.98819444444444,"1 0"
"966","B8","A22",23.5954,2024-02-19 11:55:00,"B",8,"22","1","0",8,"22 0 1 8",0,"1 0"
"967","B8","A22",54.9502,2024-02-21 11:02:00,"B",8,"22","1","0",8,"22 0 1 8",1.96319444444444,"1 0"
"968","B8","A22",107.8492,2024-02-22 11:30:00,"B",8,"22","1","0",8,"22 0 1 8",2.98263888888889,"1 0"
"969","B8","A22",78.158,2024-02-24 11:06:00,"B",8,"22","1","0",8,"22 0 1 8",4.96597222222222,"1 0"
"970","B8","A22",20.7804,2024-02-20 11:03:00,"B",8,"22","1","0",8,"22 0 1 8",0.963888888888889,"1 0"
"971","B8","A22",20.7696,2024-03-01 11:59:00,"B",8,"22","1","0",8,"22 0 1 8",11.0027777777778,"1 0"
"972","B8","A22",36.5766,2024-02-26 11:31:00,"B",8,"22","1","0",8,"22 0 1 8",6.98333333333333,"1 0"
"973","B8","A25",89.8832,2024-02-23 11:31:00,"B",8,"25","1","0",8,"25 0 1 8",3.98333333333333,"1 0"
"974","B8","A25",19.243,2024-02-28 10:59:00,"B",8,"25","1","0",8,"25 0 1 8",8.96111111111111,"1 0"
"975","B8","A25",33.835,2024-02-25 11:35:00,"B",8,"25","1","0",8,"25 0 1 8",5.98611111111111,"1 0"
"976","B8","A25",17.6246,2024-02-29 11:03:00,"B",8,"25","1","0",8,"25 0 1 8",9.96388888888889,"1 0"
"977","B8","A25",21.7386,2024-02-27 11:38:00,"B",8,"25","1","0",8,"25 0 1 8",7.98819444444444,"1 0"
"978","B8","A25",23.062,2024-02-19 11:55:00,"B",8,"25","1","0",8,"25 0 1 8",0,"1 0"
"979","B8","A25",46.5958,2024-02-21 11:02:00,"B",8,"25","1","0",8,"25 0 1 8",1.96319444444444,"1 0"
"980","B8","A25",83.2426,2024-02-22 11:30:00,"B",8,"25","1","0",8,"25 0 1 8",2.98263888888889,"1 0"
"981","B8","A25",48.947,2024-02-24 11:06:00,"B",8,"25","1","0",8,"25 0 1 8",4.96597222222222,"1 0"
"982","B8","A25",20.6692,2024-02-20 11:03:00,"B",8,"25","1","0",8,"25 0 1 8",0.963888888888889,"1 0"
"983","B8","A25",16.9274,2024-03-01 11:59:00,"B",8,"25","1","0",8,"25 0 1 8",11.0027777777778,"1 0"
"984","B8","A25",26.0758,2024-02-26 11:31:00,"B",8,"25","1","0",8,"25 0 1 8",6.98333333333333,"1 0"
"985","B8","A27",67.1486,2024-02-23 11:31:00,"B",8,"27","1","0",8,"27 0 1 8",3.98333333333333,"1 0"
"986","B8","A27",15.0918,2024-02-28 10:59:00,"B",8,"27","1","0",8,"27 0 1 8",8.96111111111111,"1 0"
"987","B8","A27",28.5508,2024-02-25 11:35:00,"B",8,"27","1","0",8,"27 0 1 8",5.98611111111111,"1 0"
"988","B8","A27",13.8004,2024-02-29 11:03:00,"B",8,"27","1","0",8,"27 0 1 8",9.96388888888889,"1 0"
"989","B8","A27",16.5772,2024-02-27 11:38:00,"B",8,"27","1","0",8,"27 0 1 8",7.98819444444444,"1 0"
"990","B8","A27",16.6568,2024-02-19 11:55:00,"B",8,"27","1","0",8,"27 0 1 8",0,"1 0"
"991","B8","A27",27.961,2024-02-21 11:02:00,"B",8,"27","1","0",8,"27 0 1 8",1.96319444444444,"1 0"
"992","B8","A27",44.4624,2024-02-22 11:30:00,"B",8,"27","1","0",8,"27 0 1 8",2.98263888888889,"1 0"
"993","B8","A27",52.8828,2024-02-24 11:06:00,"B",8,"27","1","0",8,"27 0 1 8",4.96597222222222,"1 0"
"994","B8","A27",14.5936,2024-02-20 11:03:00,"B",8,"27","1","0",8,"27 0 1 8",0.963888888888889,"1 0"
"995","B8","A27",13.3974,2024-03-01 11:59:00,"B",8,"27","1","0",8,"27 0 1 8",11.0027777777778,"1 0"
"996","B8","A27",18.8758,2024-02-26 11:31:00,"B",8,"27","1","0",8,"27 0 1 8",6.98333333333333,"1 0"
"997","B8","X13",58.7446,2024-02-23 11:31:00,"B",8,"13","1","1",8,"13 1 1 8",3.98333333333333,"1 1"
"998","B8","X13",70.4234,2024-02-28 10:59:00,"B",8,"13","1","1",8,"13 1 1 8",8.96111111111111,"1 1"
"999","B8","X13",105.685,2024-02-25 11:35:00,"B",8,"13","1","1",8,"13 1 1 8",5.98611111111111,"1 1"
"1000","B8","X13",58.1732,2024-02-29 11:03:00,"B",8,"13","1","1",8,"13 1 1 8",9.96388888888889,"1 1"
"1001","B8","X13",77.9198,2024-02-27 11:38:00,"B",8,"13","1","1",8,"13 1 1 8",7.98819444444444,"1 1"
"1002","B8","X13",23.377,2024-02-19 11:55:00,"B",8,"13","1","1",8,"13 1 1 8",0,"1 1"
"1003","B8","X13",26.1338,2024-02-21 11:02:00,"B",8,"13","1","1",8,"13 1 1 8",1.96319444444444,"1 1"
"1004","B8","X13",51.9478,2024-02-22 11:30:00,"B",8,"13","1","1",8,"13 1 1 8",2.98263888888889,"1 1"
"1005","B8","X13",103.6196,2024-02-24 11:06:00,"B",8,"13","1","1",8,"13 1 1 8",4.96597222222222,"1 1"
"1006","B8","X13",17.3626,2024-02-20 11:03:00,"B",8,"13","1","1",8,"13 1 1 8",0.963888888888889,"1 1"
"1007","B8","X13",61.7204,2024-03-01 11:59:00,"B",8,"13","1","1",8,"13 1 1 8",11.0027777777778,"1 1"
"1008","B8","X13",88.2654,2024-02-26 11:31:00,"B",8,"13","1","1",8,"13 1 1 8",6.98333333333333,"1 1"
"1009","B8","X20",133.6216,2024-02-23 11:31:00,"B",8,"20","1","1",8,"20 1 1 8",3.98333333333333,"1 1"
"1010","B8","X20",65.9948,2024-02-28 10:59:00,"B",8,"20","1","1",8,"20 1 1 8",8.96111111111111,"1 1"
"1011","B8","X20",115.3224,2024-02-25 11:35:00,"B",8,"20","1","1",8,"20 1 1 8",5.98611111111111,"1 1"
"1012","B8","X20",63.6572,2024-02-29 11:03:00,"B",8,"20","1","1",8,"20 1 1 8",9.96388888888889,"1 1"
"1013","B8","X20",91.398,2024-02-27 11:38:00,"B",8,"20","1","1",8,"20 1 1 8",7.98819444444444,"1 1"
"1014","B8","X20",27.1376,2024-02-19 11:55:00,"B",8,"20","1","1",8,"20 1 1 8",0,"1 1"
"1015","B8","X20",75.0534,2024-02-21 11:02:00,"B",8,"20","1","1",8,"20 1 1 8",1.96319444444444,"1 1"
"1016","B8","X20",101.743,2024-02-22 11:30:00,"B",8,"20","1","1",8,"20 1 1 8",2.98263888888889,"1 1"
"1017","B8","X20",121.9032,2024-02-24 11:06:00,"B",8,"20","1","1",8,"20 1 1 8",4.96597222222222,"1 1"
"1018","B8","X20",20.6796,2024-02-20 11:03:00,"B",8,"20","1","1",8,"20 1 1 8",0.963888888888889,"1 1"
"1019","B8","X20",47.5656,2024-03-01 11:59:00,"B",8,"20","1","1",8,"20 1 1 8",11.0027777777778,"1 1"
"1020","B8","X20",88.1404,2024-02-26 11:31:00,"B",8,"20","1","1",8,"20 1 1 8",6.98333333333333,"1 1"
"1021","B8","X22",141.4294,2024-02-23 11:31:00,"B",8,"22","1","1",8,"22 1 1 8",3.98333333333333,"1 1"
"1022","B8","X22",69.8164,2024-02-28 10:59:00,"B",8,"22","1","1",8,"22 1 1 8",8.96111111111111,"1 1"
"1023","B8","X22",137.9276,2024-02-25 11:35:00,"B",8,"22","1","1",8,"22 1 1 8",5.98611111111111,"1 1"
"1024","B8","X22",64.3816,2024-02-29 11:03:00,"B",8,"22","1","1",8,"22 1 1 8",9.96388888888889,"1 1"
"1025","B8","X22",90.319,2024-02-27 11:38:00,"B",8,"22","1","1",8,"22 1 1 8",7.98819444444444,"1 1"
"1026","B8","X22",30.686,2024-02-19 11:55:00,"B",8,"22","1","1",8,"22 1 1 8",0,"1 1"
"1027","B8","X22",88.3888,2024-02-21 11:02:00,"B",8,"22","1","1",8,"22 1 1 8",1.96319444444444,"1 1"
"1028","B8","X22",130.5548,2024-02-22 11:30:00,"B",8,"22","1","1",8,"22 1 1 8",2.98263888888889,"1 1"
"1029","B8","X22",110.014,2024-02-24 11:06:00,"B",8,"22","1","1",8,"22 1 1 8",4.96597222222222,"1 1"
"1030","B8","X22",30.4958,2024-02-20 11:03:00,"B",8,"22","1","1",8,"22 1 1 8",0.963888888888889,"1 1"
"1031","B8","X22",52.905,2024-03-01 11:59:00,"B",8,"22","1","1",8,"22 1 1 8",11.0027777777778,"1 1"
"1032","B8","X22",124.6402,2024-02-26 11:31:00,"B",8,"22","1","1",8,"22 1 1 8",6.98333333333333,"1 1"
"1033","B8","X25",96.167,2024-02-23 11:31:00,"B",8,"25","1","1",8,"25 1 1 8",3.98333333333333,"1 1"
"1034","B8","X25",55.7566,2024-02-28 10:59:00,"B",8,"25","1","1",8,"25 1 1 8",8.96111111111111,"1 1"
"1035","B8","X25",163.5254,2024-02-25 11:35:00,"B",8,"25","1","1",8,"25 1 1 8",5.98611111111111,"1 1"
"1036","B8","X25",49.3956,2024-02-29 11:03:00,"B",8,"25","1","1",8,"25 1 1 8",9.96388888888889,"1 1"
"1037","B8","X25",74.7724,2024-02-27 11:38:00,"B",8,"25","1","1",8,"25 1 1 8",7.98819444444444,"1 1"
"1038","B8","X25",28.8436,2024-02-19 11:55:00,"B",8,"25","1","1",8,"25 1 1 8",0,"1 1"
"1039","B8","X25",81.5148,2024-02-21 11:02:00,"B",8,"25","1","1",8,"25 1 1 8",1.96319444444444,"1 1"
"1040","B8","X25",127.8926,2024-02-22 11:30:00,"B",8,"25","1","1",8,"25 1 1 8",2.98263888888889,"1 1"
"1041","B8","X25",178.1404,2024-02-24 11:06:00,"B",8,"25","1","1",8,"25 1 1 8",4.96597222222222,"1 1"
"1042","B8","X25",31.5032,2024-02-20 11:03:00,"B",8,"25","1","1",8,"25 1 1 8",0.963888888888889,"1 1"
"1043","B8","X25",39.392,2024-03-01 11:59:00,"B",8,"25","1","1",8,"25 1 1 8",11.0027777777778,"1 1"
"1044","B8","X25",95.8656,2024-02-26 11:31:00,"B",8,"25","1","1",8,"25 1 1 8",6.98333333333333,"1 1"
"1045","B8","X27",98.7614,2024-02-23 11:31:00,"B",8,"27","1","1",8,"27 1 1 8",3.98333333333333,"1 1"
"1046","B8","X27",83.354,2024-02-28 10:59:00,"B",8,"27","1","1",8,"27 1 1 8",8.96111111111111,"1 1"
"1047","B8","X27",123.1064,2024-02-25 11:35:00,"B",8,"27","1","1",8,"27 1 1 8",5.98611111111111,"1 1"
"1048","B8","X27",63.6226,2024-02-29 11:03:00,"B",8,"27","1","1",8,"27 1 1 8",9.96388888888889,"1 1"
"1049","B8","X27",116.9302,2024-02-27 11:38:00,"B",8,"27","1","1",8,"27 1 1 8",7.98819444444444,"1 1"
"1050","B8","X27",26.2382,2024-02-19 11:55:00,"B",8,"27","1","1",8,"27 1 1 8",0,"1 1"
"1051","B8","X27",44.602,2024-02-21 11:02:00,"B",8,"27","1","1",8,"27 1 1 8",1.96319444444444,"1 1"
"1052","B8","X27",75.433,2024-02-22 11:30:00,"B",8,"27","1","1",8,"27 1 1 8",2.98263888888889,"1 1"
"1053","B8","X27",121.005,2024-02-24 11:06:00,"B",8,"27","1","1",8,"27 1 1 8",4.96597222222222,"1 1"
"1054","B8","X27",20.2562,2024-02-20 11:03:00,"B",8,"27","1","1",8,"27 1 1 8",0.963888888888889,"1 1"
"1055","B8","X27",53.771,2024-03-01 11:59:00,"B",8,"27","1","1",8,"27 1 1 8",11.0027777777778,"1 1"
"1056","B8","X27",108.163,2024-02-26 11:31:00,"B",8,"27","1","1",8,"27 1 1 8",6.98333333333333,"1 1"
"1057","C1","A12",24.2608,2024-02-19 11:55:00,"C",1,"12","1","0",9,"12 0 1 9",0,"1 0"
"1058","C1","A12",8.4654,2024-02-20 11:03:00,"C",1,"12","1","0",9,"12 0 1 9",0.963888888888889,"1 0"
"1059","C1","A12",27.7254,2024-02-28 10:59:00,"C",1,"12","1","0",9,"12 0 1 9",8.96111111111111,"1 0"
"1060","C1","A12",29.7244,2024-02-29 11:03:00,"C",1,"12","1","0",9,"12 0 1 9",9.96388888888889,"1 0"
"1061","C1","A12",10.3566,2024-02-22 11:30:00,"C",1,"12","1","0",9,"12 0 1 9",2.98263888888889,"1 0"
